308020100;8;2;1;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES ;3;A;;;D;;;308020100
308020200;8;2;2;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE INSTITUCIONES DE PROTECCION SOCIAL ;3;A;;;D;;;308020200
308020300;8;2;3;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS ;3;A;;;D;;;308020300
308020400;8;2;4;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS ;3;A;;;D;;;308020400
308020500;8;2;5;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS ;3;A;;;D;;;308020500
308020600;8;2;6;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS ;3;A;;;D;;;308020600
308030000;8;3;0;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR EXTERNO ;3;A;;;T;;;308030000
3080301-00-;8;3;1;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ORGANISMOS INTERNACIONALES ;3;A;;;D;;;308030100
308039900;8;3;99;0; VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE OTROS ENTES DEL SECTOR EXTERNO ;3;A;;;D;;;308039900
309000000;9;0;0;0; RECUPERACION DE PRÉSTAMOS DE CORTO PLAZO ;3;A;;;T;;;309000000
309010000;9;1;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE CORTO PLAZO ;3;A;;;T;;;309010000
309010100;9;1;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE CORTO PLAZO ;3;A;;;D;;;309010100
309020000;9;2;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PUBLICO DE CORTO PLAZO ;3;A;;;T;;;309020000
309020100;9;2;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A LA REPUBLICA DE CORTO PLAZO ;3;A;;;D;;;309020100
309020200;9;2;2;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES DE CORTO PLAZO ;3;A;;;D;;;309020200
309020300;9;2;3;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A INSTITUCIONES DE PROTECCION SOCIAL DE CORTO PLAZO ;3;A;;;D;;;309020300
309020400;9;2;4;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS DE CORTO PLAZO ;3;A;;;D;;;309020400
309020500;9;2;5;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS DE CORTO PLAZO ;3;A;;;D;;;309020500
309020600;9;2;6;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS DE CORTO PLAZO ;3;A;;;D;;;309020600
309020700;9;2;7;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS DE CORTO PLAZO ;3;A;;;D;;;309020700
309020800;9;2;8;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL PODER ESTADAL DE CORTO PLAZO ;3;A;;;D;;;309020800
309020900;9;2;9;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL PODER MUNICIPAL DE CORTO PLAZO ;3;A;;;D;;;309020900
309030000;9;3;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR EXTERNO DE CORTO PLAZO ;3;A;;;T;;;309030000
3090301-00-;9;3;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A INSTITUCIONES SIN FINES DE LUCRO DE CORTO PLAZO ;3;A;;;D;;;309030100
3090302-00;9;3;2;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A GOBIERNOS EXTRANJEROS DE CORTO PLAZO ;3;A;;;D;;;309030200
3090303-00;9;3;3;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A LOS ORGANISMOS INTERNACIONALES DE CORTO PLAZO ;3;A;;;D;;;309030300
310000000;10;0;0;0; RECUPERACION DE PRÉSTAMOS DE LARGO PLAZO ;3;A;;;T;;;310000000
310010000;10;1;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE LARGO PLAZO ;3;A;;;T;;;310010000
310010100;10;1;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE LARGO PLAZO ;3;A;;;D;;;310010100
310020000;10;2;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR PUBLICO DE LARGO PLAZO ;3;A;;;T;;;310020000
310020100;10;2;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A LA REPUBLICA DE LARGO PLAZO ;3;A;;;D;;;310020100
310020200;10;2;2;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES DE LARGO PLAZO ;3;A;;;D;;;310020200
310020300;10;2;3;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A INSTITUCIONES DE PROTECCION SOCIAL DELARGO PLAZO ;3;A;;;D;;;310020300
310020400;10;2;4;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS DE LARGO PLAZO ;3;A;;;D;;;310020400
310020500;10;2;5;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS DE LARGO PLAZO ;3;A;;;D;;;310020500
310020600;10;2;6;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS DE LARGO PLAZO ;3;A;;;D;;;310020600
310020700;10;2;7;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS NOBANCARIOS DE LARGO PLAZO ;3;A;;;D;;;310020700
310020800;10;2;8;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL PODER ESTADAL DE LARGO PLAZO ;3;A;;;D;;;310020800
310020900;10;2;9;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL PODER MUNICIPAL DE LARGO PLAZO ;3;A;;;D;;;310020900
310030000;10;3;0;0; RECUPERACION DE PRÉSTAMOS OTORGADOS AL SECTOR EXTERNO DE LARGO PLAZO ;3;A;;;T;;;310030000
3100301-00-;10;3;1;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A INSTITUCIONES SIN FINES DE LUCRO DE LARGO PLAZO ;3;A;;;D;;;310030100
3100302-00;10;3;2;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A GOBIERNOS EXTRANJEROS DE LARGO PLAZO ;3;A;;;D;;;310030200
3100303-00;10;3;3;0; RECUPERACION DE PRÉSTAMOS OTORGADOS A ORGANISMOS INTERNACIONALES DE LARGO PLAZO ;3;A;;;D;;;310030300
311000000;11;0;0;0; DISMINUCION DE OTROS ACTIVOS FINANCIEROS ;3;A;;;T;;;311000000
311010000;11;1;0;0; DISMINUCION DE DISPONIBILIDADES ;3;A;;;T;;;311010000
311010100;11;1;1;0; DISMINUCION DE CAJA ;3;A;;;D;;;311010100
311010200;11;1;2;0; DISMINUCION DE BANCOS ;3;A;;;D;;;311010200
311010201;11;1;2;1; DISMINUCION DE BANCOS PUBLICOS ;3;A;;;D;;;311010201
311010202;11;1;2;2; DISMINUCION DE BANCOS PRIVADOS ;3;A;;;D;;;311010202
311010203;11;1;2;3; DISMINUCION DE BANCOS EN EL EXTERIOR ;3;A;;;D;;;311010203
311010300;11;1;3;0; DISMINUCION DE INVERSIONES TEMPORALES ;3;A;;;D;;;311010300
311020000;11;2;0;0; DISMINUCION DE CUENTAS POR COBRAR A CORTO PLAZO ;3;A;;;T;;;311020000
311020100;11;2;1;0; DISMINUCION DE CUENTAS COMERCIALES POR COBRAR A CORTO PLAZO ;3;A;;;D;;;311020100
311020200;11;2;2;0; DISMINUCION DE RENTAS POR RECAUDAR A CORTO PLAZO ;3;A;;;D;;;311020200
311020300;11;2;3;0; DISMINUCION DE DEUDAS DE CUENTAS POR RENDIR A CORTO PLAZO ;3;A;;;D;;;311020300
311020301-;11;2;3;1; DISMINUCION DE DEUDAS DE CUENTADANTES POR RENDIR DE FONDOS EN AVANCE A CORTO PLAZO ;3;A;;;D;;;311020301
311020302-;11;2;3;2; DISMINUCION DE DEUDAS DE CUENTADANTES POR RENDIR DE FONDOS EN ANTICIPOS A CORTO PLAZO ;3;A;;;D;;;311020302
311029900;11;2;99;0; DISMINUCION DE OTRAS CUENTAS POR COBRAR A CORTO PLAZO ;3;A;;;D;;;311029900
311030000;11;3;0;0; DISMINUCION DE EFECTOS POR COBRAR A CORTO PLAZO ;3;A;;;T;;;311030000
3110301-00-;11;3;1;0; DISMINUCION DE EFECTOS COMERCIALES POR COBRAR A CORTO PLAZO ;3;A;;;D;;;311030100
311039900;11;3;99;0; DISMINUCION DE OTROS EFECTOS POR COBRAR A CORTO PLAZO ;3;A;;;D;;;311039900
311040000;11;4;0;0; DISMINUCION DE CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;T;;;311040000
311040100;11;4;1;0; DISMINUCION DE CUENTAS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311040100
311040200;11;4;2;0; DISMINUCION DE RENTAS POR RECAUDAR A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311040200
311049900;11;4;99;0; DISMINUCION DE OTRAS CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311049900
311050000;11;5;0;0; DISMINUCION DE EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;T;;;311050000
311050100;11;5;1;0; DISMINUCION DE EFECTOS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311050100
311059900;11;5;99;0; DISMINUCION DE OTROS EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311059900
311060000;11;6;0;0; DISMINUCION DE FONDOS EN AVANCE, ANTICIPO Y EN FIDEICOMISO ;3;A;;;T;;;311060000
311060100;11;6;1;0; DISMINUCION DE FONDOS EN AVANCE ;3;A;;;D;;;311060100
311060200;11;6;2;0; DISMINUCION DE FONDOS EN ANTICIPO ;3;A;;;D;;;311060200
311060300;11;6;3;0; DISMINUCION DE FONDOS EN FIDEICOMISO ;3;A;;;D;;;311060300
311060400;11;6;4;0; DISMINUCION DE ANTICIPOS A PROVEEDORES ;3;A;;;D;;;311060400
311060500;11;6;5;0; DISMINUCION DE ANTICIPOS A CONTRATISTAS, POR CONTRATOS A CORTO PLAZO ;3;A;;;D;;;311060500
311060600;11;6;6;0; DISMINUCION DE ANTICIPOS A CONTRATISTAS, POR CONTRATOS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311060600
311070000;11;7;0;0; DISMINUCION DE ACTIVOS DIFERIDOS A CORTO PLAZO ;3;A;;;T;;;311070000
311070100;11;7;1;0; DISMINUCION DE GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311070100
311070101;11;7;1;1; DISMINUCION DE INTERESES DE LA DEUDA PUBLICA INTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311070101
311070102;11;7;1;2; DISMINUCION DE INTERESES DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311070102
311070103;11;7;1;3; DISMINUCION DE OTROS INTERESES A CORTO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311070103
311070104;11;7;1;4; DISMINUCION DE DÉBITOS POR APERTURA DE CARTAS DE CRÉDITO A CORTO PLAZO 3.11.07.01.99 DISMINUCION DE OTROS GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311070104
311070200;11;7;2;0; DISMINUCION DE DEPOSITOS EN GARANTIA A CORTO PLAZO ;3;A;;;D;;;311070200
311079900;11;7;99;0; DISMINUCION DE OTROS ACTIVOS DIFERIDOS A CORTO PLAZO ;3;A;;;D;;;311079900
311080000;11;8;0;0; DISMINUCION DE ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO ;3;A;;;T;;;311080000
311080100;11;8;1;0; DISMINUCION DE GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311080100
311080101;11;8;1;1; DISMINUCION DE INTERESES DE LA DEUDA PUBLICA INTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311080101
311080102;11;8;1;2; DISMINUCION DE INTERESES DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311080102
311080103;11;8;1;3; DISMINUCION DE OTROS INTERESES A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311080103
311080199;11;8;1;99; DISMINUCION DE OTROS GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO ;3;A;;;D;;;311080199
311080200;11;8;2;0; DISMINUCION DE DEPOSITOS EN GARANTIA A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311080200
311089900;11;8;99;0; DISMINUCION DE OTROS ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311089900
311090000;11;9;0;0; DISMINUCION DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) ;3;A;;;T;;;311090000
311090100;11;9;1;0; DISMINUCION DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DE LA REPUBLICA ;3;A;;;D;;;311090100
311090200;11;9;2;0; DISMINUCION DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DEL PODER ESTADAL ;3;A;;;D;;;311090200
311090300;11;9;3;0; DISMINUCION DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DEL PODER MUNICIPAL ;3;A;;;D;;;311090300
311100000;11;10;0;0; DISMINUCION DEL FONDO DE AHORRO INTERGENERACIONAL ;3;A;;;T;;;311100000
311100100;11;10;1;0; DISMINUCION DEL FONDO DE AHORRO INTERGENERACIONAL ;3;A;;;D;;;311100100
311120000;11;12;0;0; DISMINUCION DEL FONDO DE APORTE DEL SECTOR PUBLICO ;3;A;;;T;;;311120000
311120100;11;12;1;0; DISMINUCION DEL FONDO DE APORTE DEL SECTOR PUBLICO ;3;A;;;D;;;311120100
311200000;11;20;0;0; DISMINUCION DE ACTIVOS EN PROCESO JUDICIAL ;3;A;;;T;;;311200000
311200100;11;20;1;0; DISMINUCION DE ACTIVOS FINANCIEROS EN GESTION JUDICIAL A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;311200100
311200200;11;20;2;0; DISMINUCION DE TITULOS Y OTROS VALORES DE LA DEUDA PUBLICA EN LITIGIO A LARGO PLAZO ;3;A;;;D;;;311200200
311990000;11;99;0;0; DISMINUCION DE OTROS ACTIVOS FINANCIEROS ;3;A;;;T;;;311990000
311990100;11;99;1;0; DISMINUCION DE OTROS ACTIVOS FINANCIEROS CIRCULANTES ;3;A;;;D;;;311990100
311990200;11;99;2;0; DISMINUCION DE OTROS ACTIVOS FINANCIEROS NO CIRCULANTES ;3;A;;;D;;;311990200
312000000;12;0;0;0; INCREMENTO DE PASIVOS ;3;A;;;T;;;312000000
312010000;12;1;0;0; INCREMENTO DE GASTOS DE PERSONAL POR PAGAR ;3;A;;;T;;;312010000
312010100;12;1;1;0; INCREMENTO DE SUELDOS, SALARIOS Y OTRAS REMUNERACIONES POR PAGAR ;3;A;;;D;;;312010100
312020000;12;2;0;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR ;3;A;;;T;;;312020000
312020100;12;2;1;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO VENEZOLANO DE LOS SEGUROS SOCIALES (IVSS) ;3;A;;;D;;;312020100
312020200;12;2;2;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO DE PREVISION SOCIAL DEL MINISTERIO DE EDUCACION (IPASME) ;3;A;;;D;;;312020200
312020300;12;2;3;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDODE JUBILACIONES ;3;A;;;D;;;312020300
312020400;12;2;4;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDODE SEGURO DE PARO FORZOSO ;3;A;;;D;;;312020400
312020500;12;2;5;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDODE AHORRO HABITACIONAL ;3;A;;;D;;;312020500
312020600;12;2;6;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR POR SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACION, CIRUGIA Y MATERNIDAD (HCM) Y GASTOS FUNERARIOS ;3;A;;;D;;;312020600
312020700;12;2;7;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR A CAJASDE AHORRO ;3;A;;;D;;;312020700
312020800;12;2;8;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR A LOS ORGANISMOS DE SEGURIDAD SOCIAL ;3;A;;;D;;;312020800
312020900;12;2;9;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO DE COOPERACION EDUCATIVA (INCE) ;3;A;;;D;;;312020900
312021000;12;2;10;0; INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR POR PENSION ALIMENTICIA ;3;A;;;D;;;312021000
312029900;12;2;99;0; INCREMENTO DE OTROS APORTES PATRONALES Y OTRAS RETENCIONES LABORALES POR PAGAR ;3;A;;;D;;;312029900
312029901;12;2;99;1; INCREMENTO DE OTROS APORTES PATRONALES POR PAGAR ;3;A;;;D;;;312029901
312029902;12;2;99;2; INCREMENTO DE OTRAS RETENCIONES LABORALES POR PAGAR ;3;A;;;D;;;312029902
312030000;12;3;0;0; INCREMENTO DE CUENTAS Y EFECTOS POR PAGAR A PROVEEDORES ;3;A;;;T;;;312030000
3120301-00-;12;3;1;0; INCREMENTO DE CUENTAS POR PAGAR A PROVEEDORES A CORTO PLAZO ;3;A;;;D;;;312030100
3120302-00;12;3;2;0; INCREMENTO DE EFECTOS POR PAGAR A PROVEEDORES A CORTO PLAZO ;3;A;;;D;;;312030200
3120303-00;12;3;3;0; INCREMENTO DE CUENTAS POR PAGAR A PROVEEDORES A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312030300
3120304-00;12;3;4;0; INCREMENTO DE EFECTOS POR PAGAR A PROVEEDORES A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312030400
312040000;12;4;0;0; INCREMENTO DE CUENTAS Y EFECTOS POR PAGAR A CONTRATISTAS ;3;A;;;T;;;312040000
312040100;12;4;1;0; INCREMENTO DE CUENTAS POR PAGAR A CONTRATISTAS A CORTO PLAZO ;3;A;;;D;;;312040100
312040200;12;4;2;0; INCREMENTO DE EFECTOS POR PAGAR A CONTRATISTAS A CORTO PLAZO ;3;A;;;D;;;312040200
312040300;12;4;3;0; INCREMENTO DE CUENTAS POR PAGAR A CONTRATISTAS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312040300
312040400;12;4;4;0; INCREMENTO DE EFECTOS POR PAGAR A CONTRATISTAS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312040400
312050000;12;5;0;0; INCREMENTO DE INTERESES POR PAGAR ;3;A;;;T;;;312050000
312050100;12;5;1;0; INCREMENTO DE INTERESES INTERNOS POR PAGAR ;3;A;;;D;;;312050100
312050200;12;5;2;0; INCREMENTO DE INTERESES EXTERNOS POR PAGAR ;3;A;;;D;;;312050200
312060000;12;6;0;0; INCREMENTO DE OTRAS CUENTAS Y EFECTOS POR PAGAR ;3;A;;;T;;;312060000
312060100;12;6;1;0; INCREMENTO DE OTRAS CUENTAS POR PAGAR A CORTO PLAZO ;3;A;;;D;;;312060100
312060200;12;6;2;0; INCREMENTO DE OTRAS OBLIGACIONES DE EJERCICIOS ANTERIORES POR PAGAR ;3;A;;;D;;;312060200
312060300;12;6;3;0; INCREMENTO DE OTROS EFECTOS POR PAGAR A CORTO PLAZO ;3;A;;;D;;;312060300
312070000;12;7;0;0; INCREMENTO DE PASIVOS DIFERIDOS ;3;A;;;T;;;312070000
312070100;12;7;1;0; INCREMENTO DE PASIVOS DIFERIDOS A CORTO PLAZO ;3;A;;;D;;;312070100
312070101;12;7;1;1; INCREMENTO DE RENTAS DIFERIDAS POR RECAUDAR A CORTO PLAZO ;3;A;;;D;;;312070101
312070200;12;7;2;0; INCREMENTO DE PASIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312070200
312070201;12;7;2;1; INCREMENTO DE COLOCACION DE CERTIFICADOS DE REINTEGRO TRIBUTARIO ;3;A;;;D;;;312070201
312070202;12;7;2;2; INCREMENTO DE COLOCACION DE BONOS DE EXPORTACION ;3;A;;;D;;;312070202
312070203;12;7;2;3; INCREMENTO DE COLOCACION DE BONOS EN DACION DE PAGOS ;3;A;;;D;;;312070203
312080000;12;8;0;0; INCREMENTO DE PROVISIONES Y RESERVAS TÉCNICAS ;3;A;;;T;;;312080000
312080100;12;8;1;0; INCREMENTO DE PROVISIONES ;3;A;;;D;;;312080100
312080101;12;8;1;1; INCREMENTO DE PROVISIONES PARA CUENTAS INCOBRABLES ;3;A;;;D;;;312080101
312080102;12;8;1;2; INCREMENTO DE PROVISIONES PARA DESPIDOS ;3;A;;;D;;;312080102
312080103;12;8;1;3; INCREMENTO DE PROVISIONES PARA PÉRDIDAS DE INVENTARIOS ;3;A;;;D;;;312080103
312080104;12;8;1;4; INCREMENTO DE PROVISIONES PARA BENEFICIOS SOCIALES ;3;A;;;D;;;312080104
312080199;12;8;1;99; INCREMENTO DE OTRAS PROVISIONES ;3;A;;;D;;;312080199
312080200;12;8;2;0; INCREMENTO DE RESERVAS TÉCNICAS ;3;A;;;D;;;312080200
312090000;12;9;0;0; INCREMENTO DE FONDOS DE TERCEROS ;3;A;;;T;;;312090000
312090100;12;9;1;0; INCREMENTO DE DEPOSITOS RECIBIDOS EN GARANTIA ;3;A;;;D;;;312090100
312099900;12;9;99;0; INCREMENTO DE OTROS FONDOS DE TERCEROS ;3;A;;;D;;;312099900
312100000;12;10;0;0; INCREMENTO DE DEPOSITOS EN INSTITUCIONES FINANCIERAS ;3;A;;;T;;;312100000
312100100;12;10;1;0; INCREMENTO DE DEPOSITOS A LA VISTA ;3;A;;;D;;;312100100
312100101;12;10;1;1; INCREMENTO DE DEPOSITOS A LA VISTA DE ORGANISMOS DEL SECTOR PUBLICO ;3;A;;;D;;;312100101
312100102;12;10;1;2; INCREMENTO DE DEPOSITOS A LA VISTA DE PERSONAS NATURALES Y JURIDICAS DEL SECTOR PRIVADO ;3;A;;;D;;;312100102
312100200;12;10;2;0; INCREMENTO DE DEPOSITOS A PLAZO FIJO ;3;A;;;D;;;312100200
312100201;12;10;2;1; INCREMENTO DE DEPOSITOS A PLAZO FIJO DE ORGANISMOS DEL SECTOR PUBLICO ;3;A;;;D;;;312100201
312100202;12;10;2;2; INCREMENTO DE DEPOSITOS A PLAZO FIJO DE PERSONAS NATURALES Y JURIDICAS DELSECTOR PRIVADO ;3;A;;;D;;;312100202
312110000;12;11;0;0; REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA ;3;A;;;T;;;312110000
312110100;12;11;1;0; INCREMENTO POR REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA INTERNA DE LARGO PLAZO EN CORTO PLAZO ;3;A;;;D;;;312110100
312110200;12;11;2;0; INCREMENTO POR REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA INTERNA DE CORTO PLAZO EN LARGO PLAZO ;3;A;;;D;;;312110200
312110300;12;11;3;0; INCREMENTO POR REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA EXTERNA DE LARGO PLAZO EN CORTO PLAZO ;3;A;;;D;;;312110300
312110400;12;11;4;0; INCREMENTO POR REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA EXTERNA DE CORTO PLAZO EN LARGO PLAZO ;3;A;;;D;;;312110400
312110500;12;11;5;0; INCREMENTO DE LA DEUDA PUBLICA POR DISTRIBUIR ;3;A;;;D;;;312110500
312110501;12;11;5;1; INCREMENTO DE LA DEUDA PUBLICA INTERNA POR DISTRIBUIR ;3;A;;;D;;;312110501
312110502;12;11;5;2; INCREMENTO DE LA DEUDA PUBLICA EXTERNA POR DISTRIBUIR ;3;A;;;D;;;312110502
312990000;12;99;0;0; INCREMENTO DE OTROS PASIVOS ;3;A;;;T;;;312990000
312990100;12;99;1;0; INCREMENTO DE OTROS PASIVOS A CORTO PLAZO ;3;A;;;D;;;312990100
312990200;12;99;2;0; INCREMENTO DE OTROS PASIVOS A MEDIANO Y LARGO PLAZO ;3;A;;;D;;;312990200
313000000;13;0;0;0; INCREMENTO DEL PATRIMONIO ;3;A;;;T;;;313000000
31301-00-00;13;1;0;0; INCREMENTO DEL CAPITAL ;3;A;;;T;;;313010000
31301-01-00;13;1;1;0; INCREMENTO DEL CAPITAL FISCAL E INSTITUCIONAL ;3;A;;;D;;;313010100
31301-02-00;13;1;2;0; INCREMENTO DE APORTES POR CAPITALIZAR ;3;A;;;D;;;313010200
31301-03-00;13;1;3;0; INCREMENTO DE DIVIDENDOS A DISTRIBUIR ;3;A;;;D;;;313010300
31302-0000;13;2;0;0; INCREMENTO DE RESERVAS ;3;A;;;D;;;313020000
31302-01-00;13;2;1;0; INCREMENTO DE RESERVAS ;3;A;;;D;;;313020100
31303-0000;13;3;0;0; AJUSTES POR INFLACION ;3;A;;;T;;;313030000
31303-01-00-;13;3;1;0; AJUSTES POR INFLACION ;3;A;;;D;;;313030100
31304-0000;13;4;0;0; INCREMENTO DE RESULTADOS ;3;A;;;T;;;313040000
31304-0100;13;4;1;0; INCREMENTO DE RESULTADOS ACUMULADOS ;3;A;;;D;;;313040100
31304-02-00;13;4;2;0; INCREMENTO DE RESULTADOS DEL EJERCICIO ;3;A;;;D;;;313040200
40000000;0;0;0;0; EGRESOS ;4;A;;;T;;;40000000
401000000;1;0;0;0; GASTOS DE PERSONAL ;4;A;;;T;;;401000000
401010000;1;1;0;0; SUELDOS, SALARIOS Y OTRAS RETRIBUCIONES ;4;A;;;T;;;401010000
401010100;1;1;1;0; SUELDOS BÁSICOS PERSONAL FIJO A TIEMPO COMPLETO ;4;A;;;D;;;401010100
401010200;1;1;2;0; SUELDOS BÁSICOS PERSONAL FIJO A TIEMPO PARCIAL ;4;A;;;D;;;401010200
401010300;1;1;3;0; SUPLENCIAS A EMPLEADOS ;4;A;;;D;;;401010300
401010800;1;1;8;0; SUELDO AL PERSONAL EN TRÁMITE DE NOMBRAMIENTO ;4;A;;;D;;;401010800
401010900;1;1;9;0; REMUNERACIONES AL PERSONAL EN PERIODO DE DISPONIBILIDAD ;4;A;;;D;;;401010900
